,RosterID,No.,Acronym,Name,Position,GamesPlayed,GamesStarted,Weight,Height,College,BirthDate,Years,Age,AV
79,det97,97,det,Nick Williams,DT,17,17.0,310.0,6-4,Samford,2/21/1990,7,31.0,6.0
80,det06,6,det,Tyrell Williams,WR,1,1.0,210.0,6-4,Western Oregon,2/12/1992,6,29.0,0.0
81,det51,51,det,Josh Woods,LB,12,1.0,236.0,6-1,Maryland,7/1/1996,2,25.0,1.0
82,det33,33,det,Daryl Worley,CB,3,0.0,215.0,6-1,West Virginia,2/22/1995,5,26.0,0.0
83,det89,89,det,Brock Wright,TE,10,5.0,259.0,6-5,Notre Dame,11/27/1998,Rook,23.0,1.0
84,det84,84,det,Shane Zylstra,TE,4,0.0,230.0,6-4,Minnesota St.,11/16/1996,Rook,25.0,0.0
0,gnb17,17,gnb,Davante Adams,WR,16,16.0,215.0,6-1,Fresno St.,12/24/1992,7,29.0,15.0
1,gnb23,23,gnb,Jaire Alexander,CB,4,4.0,196.0,5-10,Louisville,2/9/1997,3,24.0,1.0
2,gnb31,31,gnb,Adrian Amos,FS,17,17.0,214.0,6-0,Penn St.,4/29/1993,6,28.0,5.0
3,gnb98,98,gnb,Abdullah Anderson,DT,3,0.0,297.0,6-3,Bucknell,1/24/1996,2,25.0,0.0
4,gnb69,69,gnb,David Bakhtiari,OT,1,1.0,310.0,6-4,Colorado,9/30/1991,8,30.0,1.0
5,gnb51,51,gnb,Krys Barnes,LB,16,13.0,229.0,6-2,UCLA,4/2/1998,1,23.0,6.0
6,gnb06,6,gnb,Kurt Benkert,QB,1,0.0,215.0,6-4,Virginia,7/17/1995,Rook,26.0,0.0
7,gnb41,41,gnb,Henry Black,DB,17,0.0,204.0,6-0,Baylor,1/3/1997,1,24.0,1.0
8,gnb07,7,gnb,Corey Bojorquez,P,17,0.0,217.0,6-0,"Cerritos (CA),New Mexico",9/13/1996,3,25.0,2.0
9,gnb64,64,gnb,Ben Braden,OG,9,0.0,329.0,6-6,Michigan,3/9/1994,3,27.0,1.0
10,gnb43,43,gnb,Hunter Bradley,LS,8,0.0,241.0,6-3,Mississippi St.,5/21/1994,3,27.0,0.0
11,gnb42,42,gnb,Oren Burks,ILB,17,3.0,233.0,6-3,Vanderbilt,3/21/1995,3,26.0,2.0
12,gnb59,59,gnb,De'Vondre Campbell,OLB,16,16.0,232.0,6-3,Minnesota,7/1/1993,5,28.0,14.0
13,gnb97,97,gnb,Kenny Clark,DT,16,16.0,314.0,6-3,UCLA,10/4/1995,5,26.0,9.0
14,gnb18,18,gnb,Randall Cobb,WR,12,3.0,195.0,5-10,Kentucky,8/22/1990,10,31.0,4.0
15,gnb02,2,gnb,Mason Crosby,K,17,0.0,207.0,6-1,Colorado,9/3/1984,14,37.0,1.0
16,gnb49,49,gnb,Dominique Dafney,TE,10,2.0,243.0,6-2,"Iowa,Indiana St.",6/3/1997,1,24.0,0.0
17,gnb30,30,gnb,Shawn Davis,DB,1,0.0,206.0,6-0,Florida,12/24/1998,Rook,23.0,0.0
18,gnb84,84,gnb,Tyler Davis,TE,14,0.0,,,"Connecticut,Georgia Tech",4/2/1997,1,24.0,0.0
19,gnb81,81,gnb,Josiah Deguara,TE,16,2.0,238.0,6-2,Cincinnati,2/14/1997,1,24.0,2.0
20,gnb28,28,gnb,AJ Dillon,RB,17,2.0,247.0,6-0,Boston Col.,5/2/1998,1,23.0,9.0
21,gnb29,29,gnb,Rasul Douglas,CB,12,9.0,209.0,6-2,West Virginia,8/29/1994,4,27.0,4.0
22,gnb47,47,gnb,Joe Fortunato,LS,1,0.0,240.0,6-5,Delaware,4/7/1994,Rook,27.0,0.0
23,gnb38,38,gnb,Innis Gaines,DB,1,0.0,207.0,6-2,TCU,8/29/1998,Rook,23.0,0.0
24,gnb40,40,gnb,Tipa Galeai,DE,7,0.0,235.0,6-5,Utah St.,2/26/1997,1,24.0,1.0
25,gnb53,53,gnb,Jonathan Garvin,DL,16,1.0,257.0,6-4,Miami (FL),7/28/1999,1,22.0,1.0
26,gnb52,52,gnb,Rashan Gary,DL,16,16.0,277.0,6-5,Michigan,12/3/1997,2,24.0,7.0
27,gnb54,54,gnb,Ladarius Hamilton,LB,6,0.0,261.0,6-2,North Texas,1/18/1998,Rook,23.0,0.0
28,gnb67,67,gnb,Jake Hanson,OL,5,0.0,296.0,6-4,Oregon,4/29/1997,Rook,24.0,0.0
29,gnb90,90,gnb,Jack Heflin,DT,4,0.0,304.0,6-3,"Northern Illinois,Iowa",3/8/1998,Rook,23.0,0.0
30,gnb32,32,gnb,Kylin Hill,RB,8,0.0,214.0,5-10,Mississippi St.,8/18/1998,Rook,23.0,0.0
31,gnb22,22,gnb,Shemar Jean-Charles,CB,14,0.0,184.0,5-10,Appalachian St.,6/20/1998,Rook,23.0,1.0
32,gnb74,74,gnb,Elgton Jenkins,OL,8,8.0,311.0,6-5,Mississippi St.,12/26/1995,2,26.0,5.0
33,gnb33,33,gnb,Aaron Jones,RB,15,15.0,208.0,5-9,Texas-El Paso,12/2/1994,4,27.0,9.0
34,gnb96,96,gnb,Kingsley Keke,DL,12,8.0,288.0,6-3,Texas A&M,9/26/1996,2,25.0,3.0
35,gnb79,79,gnb,Dennis Kelly,OT,10,4.0,321.0,6-8,Purdue,1/16/1990,9,31.0,3.0
36,gnb20,20,gnb,Kevin King,CB,10,6.0,200.0,6-3,Washington,5/5/1995,4,26.0,2.0
37,gnb95,95,gnb,Tyler Lancaster,DL,16,3.0,313.0,6-3,Northwestern,11/4/1994,3,27.0,2.0
38,gnb13,13,gnb,Allen Lazard,WR,15,13.0,227.0,6-5,Iowa St.,12/11/1995,3,26.0,5.0
39,gnb89,89,gnb,Marcedes Lewis,TE,17,17.0,267.0,6-6,UCLA,5/19/1984,15,37.0,2.0
40,gnb10,10,gnb,Jordan Love,QB,6,1.0,219.0,6-4,Utah St.,11/2/1998,Rook,23.0,2.0
41,gnb94,94,gnb,Dean Lowry,DE,17,17.0,296.0,6-6,Northwestern,6/9/1994,5,27.0,7.0
42,gnb58,58,gnb,Isaiah McDuffie,LB,13,0.0,227.0,6-1,Boston Col.,7/21/1999,Rook,22.0,1.0
43,gnb50,50,gnb,Whitney Mercilus,DE,4,0.0,258.0,6-4,Illinois,7/21/1990,9,31.0,0.0
44,gnb82,82,gnb,David Moore,WR,1,0.0,215.0,6-0,East Central (OK),1/15/1995,4,26.0,0.0
45,gnb71,71,gnb,Josh Myers,OL,6,6.0,310.0,6-5,Ohio St.,7/16/1998,Rook,23.0,3.0
46,gnb70,70,gnb,Royce Newman,OL,17,16.0,310.0,6-5,Mississippi,8/17/1997,Rook,24.0,8.0
47,gnb73,73,gnb,Yosuah Nijman,OL,17,8.0,314.0,6-7,Virginia Tech,1/2/1996,1,25.0,6.0
48,gnb62,62,gnb,Lucas Patrick,G,17,13.0,313.0,6-3,Duke,7/30/1993,4,28.0,7.0
49,gnb47,47,gnb,Chauncey Rivers,DE,4,0.0,259.0,6-2,"Georgia,East Mississippi CC,Mississippi St.",6/12/1997,1,24.0,0.0
50,gnb12,12,gnb,Aaron Rodgers,QB,16,16.0,225.0,6-2,"Butte JC (CA),California",12/2/1983,16,38.0,15.0
51,gnb08,8,gnb,Amari Rodgers,WR,16,1.0,212.0,5-9,Clemson,9/23/1999,Rook,22.0,1.0
52,gnb76,76,gnb,Jon Runyan,OL,17,16.0,307.0,6-4,Michigan,8/8/1997,1,24.0,8.0
53,gnb26,26,gnb,Darnell Savage Jr.,S,17,17.0,198.0,5-11,Maryland,7/30/1997,2,24.0,5.0
54,gnb36,36,gnb,Vernon Scott,S,3,0.0,202.0,6-2,TCU,9/11/1997,1,24.0,0.0
55,gnb93,93,gnb,Tedarrell Slaton,DT,17,0.0,330.0,6-4,Florida,10/3/1997,Rook,24.0,1.0
56,gnb09,9,gnb,Jaylon Smith,OLB,2,0.0,245.0,6-2,Notre Dame,6/14/1995,4,26.0,0.0
57,gnb91,91,gnb,Preston Smith,DE,16,16.0,265.0,6-5,Mississippi St.,11/17/1992,6,29.0,7.0
58,gnb55,55,gnb,Za'Darius Smith,DE,1,0.0,272.0,6-4,"East Mississippi CC,Kentucky",9/8/1992,6,29.0,0.0
59,gnb19,19,gnb,Equanimeous St. Brown,WR,13,2.0,214.0,6-5,Notre Dame,9/30/1996,3,25.0,1.0
60,gnb21,21,gnb,Eric Stokes,CB,16,14.0,194.0,6-0,Georgia,3/1/1999,Rook,22.0,4.0
61,gnb39,39,gnb,Chandon Sullivan,CB,17,10.0,189.0,5-11,Georgia St.,8/7/1996,3,25.0,4.0
62,gnb44,44,gnb,Ty Summers,LB,14,0.0,241.0,6-1,TCU,12/31/1995,2,26.0,1.0
63,gnb86,86,gnb,Malik Taylor,WR,10,0.0,220.0,6-1,Ferris St.,12/21/1995,1,26.0,0.0
64,gnb27,27,gnb,Patrick Taylor,RB,9,0.0,223.0,6-3,Memphis,4/29/1998,Rook,23.0,1.0
65,gnb85,85,gnb,Robert Tonyan,TE,8,5.0,237.0,6-5,Indiana St.,4/30/1994,3,27.0,2.0
66,gnb77,77,gnb,Billy Turner,OT,13,13.0,310.0,6-5,North Dakota St.,10/17/1991,7,30.0,8.0
67,gnb83,83,gnb,Marquez Valdes-Scantling,WR,11,7.0,206.0,6-4,"North Carolina St.,South Florida",10/10/1994,3,27.0,4.0
68,gnb78,78,gnb,Cole Van Lanen,G,1,0.0,312.0,6-5,Wisconsin,4/23/1998,Rook,23.0,0.0
69,gnb88,88,gnb,Juwann Winfree,WR,7,0.0,215.0,6-3,Colorado,9/4/1996,2,25.0,1.0
70,gnb46,46,gnb,Steven Wirtel,LS,9,0.0,235.0,6-4,Iowa St.,10/3/1997,Rook,24.0,0.0
71,gnb24,24,gnb,Isaac Yiadom,CB,16,1.0,190.0,6-1,Boston Col.,2/20/1996,3,25.0,1.0
0,car20,20,car,Ameer Abdullah,RB,11,1.0,196.0,5-9,Nebraska,6/13/1993,6,28.0,3.0
1,car11,11,car,Robby Anderson,WR,17,16.0,190.0,6-3,Temple,5/9/1993,5,28.0,4.0
2,car85,85,car,Dan Arnold,WR,3,1.0,240.0,6-6,Wisconsin–Platteville,3/15/1995,3,26.0,1.0
3,car39,39,car,Reggie Bonnafon,RB,4,0.0,215.0,6-0,Louisville,1/4/1996,2,25.0,0.0
4,car24,24,car,A.J. Bouye,CB,10,7.0,191.0,6-0,Central Florida,8/16/1991,8,30.0,3.0
5,car77,77,car,Deonte Brown,OL,3,0.0,350.0,6-4,Alabama,1/15/1998,Rook,23.0,0.0
6,car95,95,car,Derrick Brown,DL,16,14.0,320.0,6-5,Auburn,4/15/1998,1,23.0,6.0
7,car33,33,car,Spencer Brown,RB,4,0.0,220.0,6-0,Ala-Birmingham,11/13/1998,Rook,23.0,0.0
8,car53,53,car,Brian Burns,EDGE,17,16.0,250.0,6-5,Florida St.,4/23/1998,2,23.0,10.0
9,car31,31,car,Juston Burris,CB,10,8.0,210.0,6-0,North Carolina St.,8/4/1993,5,28.0,3.0
10,car04,4,car,Jermaine Carter Jr.,LB,17,17.0,225.0,6-1,Maryland,1/14/1995,3,26.0,7.0
11,car34,34,car,Sean Chandler,FS,15,7.0,200.0,5-10,Temple,4/27/1996,3,25.0,3.0
12,car03,3,car,Joseph Charlton,P,5,0.0,190.0,6-5,South Carolina,4/7/1997,1,24.0,0.0
13,car21,21,car,Jeremy Chinn,S,16,16.0,220.0,6-3,Southern Illinois,2/26/1998,1,23.0,13.0
14,car70,70,car,Brady Christensen,T,16,6.0,300.0,6-6,BYU,9/27/1996,Rook,25.0,3.0
15,car83,83,car,Matt Cole,WR,1,0.0,200.0,5-10,McKendree University,11/7/1996,1,25.0,0.0
16,car65,65,car,Dennis Daley,OL,15,9.0,325.0,6-6,South Carolina,8/7/1996,2,25.0,4.0
17,car14,14,car,Sam Darnold,QB,12,11.0,225.0,6-3,USC,6/5/1997,3,24.0,6.0
18,car10,10,car,Lac Edwards,P,10,0.0,209.0,6-4,Sam Houston St.,4/27/1992,5,29.0,1.0
19,car60,60,car,Pat Elflein,C,9,9.0,303.0,6-3,Ohio St.,7/6/1994,4,27.0,3.0
20,car13,13,car,Alex Erickson,WR,17,0.0,195.0,6-0,Wisconsin,11/6/1992,5,29.0,0.0
21,car75,75,car,Cameron Erving,OT,9,9.0,315.0,6-5,Florida St.,8/23/1992,6,29.0,4.0
22,car91,91,car,Morgan Fox,DL,17,9.0,260.0,6-3,Colorado State-Pueblo,9/12/1994,5,27.0,4.0
23,car42,42,car,Sam Franklin,OLB,16,0.0,210.0,6-3,Temple,2/2/1996,1,25.0,1.0
24,car32,32,car,Royce Freeman,RB,8,0.0,238.0,6-0,Oregon,2/24/1996,3,25.0,1.0
25,car09,9,car,Stephon Gilmore,CB,8,3.0,202.0,6-1,South Carolina,9/19/1990,9,31.0,5.0
26,car05,5,car,Zane Gonzalez,K,12,0.0,202.0,6-0,Arizona St.,5/7/1995,4,26.0,4.0
27,car97,97,car,Yetur Gross-Matos,DL,14,2.0,265.0,6-5,Penn St.,2/26/1998,1,23.0,2.0
28,car03,3,car,Lirim Hajrullahu,K,3,0.0,215.0,5-11,Western Ontario,4/24/1990,Rook,31.0,0.0
29,car36,36,car,Madre Harper,DB,3,0.0,190.0,6-2,Southern Illinois,10/13/1997,1,24.0,0.0
30,car38,38,car,Myles Hartsfield,DB,10,9.0,210.0,5-11,Mississippi,8/5/1997,1,24.0,3.0
31,car98,98,car,Marquis Haynes,OLB,17,0.0,235.0,6-2,Mississippi,12/16/1993,3,28.0,1.0
32,car15,15,car,C.J. Henderson,CB,10,5.0,204.0,6-1,Florida,9/30/1998,1,23.0,2.0
33,car69,69,car,Frank Herron,DL,1,0.0,305.0,6-4,LSU,7/9/1994,2,27.0,0.0
34,car08,8,car,Jaycee Horn,CB,3,3.0,200.0,6-1,South Carolina,11/26/1999,Rook,22.0,1.0
35,car66,66,car,Mike Horton,G,3,0.0,325.0,6-4,Auburn,10/7/1996,Rook,25.0,0.0
36,car71,71,car,Phil Hoskins,DT,3,0.0,315.0,6-5,"Highland (KS),Kentucky",1/2/1997,Rook,24.0,0.0
37,car30,30,car,Chuba Hubbard,RB,17,10.0,210.0,6-1,Oklahoma St.,6/11/1999,Rook,22.0,5.0
38,car26,26,car,Donte Jackson,CB,12,12.0,180.0,5-10,LSU,11/8/1995,3,26.0,4.0
39,car44,44,car,J.J. Jansen,C,17,0.0,235.0,6-2,Notre Dame,1/20/1986,12,35.0,1.0
40,car92,92,car,Darryl Johnson,DE,3,0.0,250.0,6-6,North Carolina A&T,4/4/1997,2,24.0,0.0
41,car57,57,car,Clay Johnston,LB,6,0.0,225.0,6-1,Baylor,8/8/1996,1,25.0,0.0
42,car90,90,car,DaQuan Jones,DT,17,17.0,320.0,6-4,Penn St.,12/27/1991,7,30.0,7.0
43,car73,73,car,Michael Jordan,OL,11,10.0,315.0,6-6,Ohio St.,1/25/1998,2,23.0,3.0
44,car18,18,car,Keith Kirkwood,WR,3,0.0,210.0,6-3,"Hawaii,Temple",12/26/1994,3,27.0,0.0
45,car49,49,car,Frankie Luvu,LB,16,4.0,235.0,6-3,Washington St.,9/19/1996,3,25.0,3.0
46,car88,88,car,Terrace Marshall Jr.,WR,13,3.0,200.0,6-2,LSU,6/9/2000,Rook,21.0,1.0
47,car47,47,car,Kamal Martin,LB,6,1.0,240.0,6-3,Minnesota,6/17/1998,1,23.0,1.0
48,car22,22,car,Christian McCaffrey,RB,7,7.0,205.0,5-11,Stanford,6/7/1996,4,25.0,5.0
49,car29,29,car,Rashaan Melvin,CB,10,2.0,195.0,6-2,Northern Illinois,10/2/1989,8,32.0,1.0
50,car67,67,car,John Miller,OG,10,10.0,315.0,6-3,Louisville,8/12/1993,6,28.0,3.0
51,car02,2,car,D.J. Moore,WR,17,17.0,210.0,6-0,Maryland,4/14/1997,3,24.0,9.0
52,car72,72,car,Taylor Moton,OT,17,17.0,325.0,6-5,Western Michigan,8/14/1994,4,27.0,7.0
53,car01,1,car,Cam Newton,QB,8,5.0,245.0,6-5,"Florida,Blinn College (TX),Auburn",5/11/1989,10,32.0,3.0
54,car94,94,car,Daviyon Nixon,DT,7,0.0,305.0,6-3,"Iowa Western,Iowa",12/13/1998,Rook,23.0,0.0
55,car63,63,car,Patrick Omameh,G,1,0.0,327.0,6-4,Michigan,12/29/1989,8,32.0,0.0
56,car61,61,car,Matt Paradis,C,9,9.0,300.0,6-3,Boise St.,10/12/1989,7,32.0,3.0
57,car19,19,car,Aaron Parker,WR,1,0.0,191.0,6-3,Rhode Island,5/21/1998,Rook,23.0,0.0
58,car74,74,car,Austen Pleasants,T,1,0.0,312.0,6-7,Ohio,8/22/1997,Rook,24.0,0.0
59,car43,43,car,Haason Reddick,OLB,16,16.0,235.0,6-1,Temple,9/22/1994,4,27.0,7.0
60,car45,45,car,Giovanni Ricci,TE,16,1.0,240.0,6-3,Western Michigan,10/16/1996,Rook,25.0,0.0
61,car27,27,car,Kenny Robinson Jr.,S,10,1.0,202.0,6-2,West Virginia,1/8/1999,1,22.0,1.0
62,car93,93,car,Bravvion Roy,DT,17,2.0,330.0,6-1,Baylor,10/18/1996,1,25.0,2.0
63,car09,9,car,Ryan Santoso,P,1,0.0,258.0,6-5,Minnesota,8/26/1995,2,26.0,0.0
64,car81,81,car,C.J. Saunders,WR,2,0.0,190.0,5-10,Ohio St.,9/15/1996,Rook,25.0,0.0
65,car78,78,car,Trenton Scott,T,14,5.0,320.0,6-5,Grambling St.,1/25/1994,3,27.0,3.0
66,car20,20,car,Rodney Smith,RB,2,0.0,210.0,5-11,Minnesota,2/28/1996,1,25.0,0.0
67,car12,12,car,Shi Smith,WR,6,0.0,190.0,5-10,South Carolina,10/26/1998,Rook,23.0,1.0
68,car83,83,car,Willie Snead,WR,2,0.0,200.0,5-11,Ball St.,10/17/1992,7,29.0,0.0
69,car50,50,car,Julian Stanford,LB,17,0.0,230.0,6-1,Wagner,9/2/1990,9,31.0,1.0
70,car84,84,car,Stephen Sullivan,TE,3,0.0,248.0,6-5,LSU,11/28/1996,1,25.0,0.0
71,car28,28,car,Keith Taylor,CB,17,3.0,195.0,6-3,Washington,11/20/1998,Rook,23.0,2.0
72,car68,68,car,Sam Tecklenburg,C,15,1.0,310.0,6-4,Baylor,1/31/1997,1,24.0,1.0
73,car80,80,car,Ian Thomas,TE,17,13.0,260.0,6-4,Indiana,6/6/1996,3,25.0,1.0
74,car23,23,car,Stantley Thomas-Oliver,CB,12,0.0,190.0,6-0,Florida International,6/4/1998,1,23.0,1.0
75,car86,86,car,Colin Thompson,TE,11,2.0,255.0,6-4,"Temple,Florida",12/15/1993,1,28.0,0.0
76,car54,54,car,Shaq Thompson,OLB,14,13.0,230.0,6-0,Washington,4/21/1994,6,27.0,6.0
77,car82,82,car,Tommy Tremble,TE,16,11.0,250.0,6-4,Notre Dame,6/2/2000,Rook,21.0,1.0
78,car06,6,car,P.J. Walker,QB,5,1.0,210.0,5-11,Temple,2/26/1995,3,26.0,1.0
79,car10,10,car,Ryan Winslow,P,2,0.0,217.0,6-5,Pittsburgh,4/30/1994,2,27.0,0.0
80,car16,16,car,Brandon Zylstra,WR,13,3.0,215.0,6-2,Concordia-Moorhead (MN),3/25/1993,3,28.0,2.0
0,nwe15,15,nwe,Nelson Agholor,WR,15,13.0,198.0,6-0,USC,5/24/1993,6,28.0,5.0
1,nwe94,94,nwe,Henry Anderson,DE,4,0.0,300.0,6-6,Stanford,8/3/1991,6,30.0,0.0
2,nwe60,60,nwe,David Andrews,C,17,17.0,300.0,6-3,Georgia,7/10/1992,6,29.0,8.0
3,nwe86,86,nwe,Devin Asiasi,TE,1,0.0,257.0,6-3,"Michigan,UCLA",8/14/1997,1,24.0,0.0
4,nwe07,7,nwe,Jake Bailey,P,17,0.0,205.0,6-2,Stanford,6/18/1997,2,24.0,1.0
5,nwe70,70,nwe,Christian Barmore,DT,17,2.0,310.0,6-4,Alabama,7/28/1999,Rook,22.0,3.0
6,nwe08,8,nwe,Ja'Whaun Bentley,ILB,16,16.0,255.0,6-2,Purdue,8/24/1996,3,25.0,9.0
7,nwe29,29,nwe,Justin Bethel,CB,17,0.0,200.0,6-0,Presbyterian,6/17/1990,9,31.0,1.0
8,nwe25,25,nwe,Brandon Bolden,RB,17,1.0,220.0,5-11,Mississippi,1/26/1990,9,31.0,6.0
9,nwe84,84,nwe,Kendrick Bourne,WR,17,5.0,203.0,6-1,East. Washington,8/4/1995,4,26.0,9.0
10,nwe96,96,nwe,Tashawn Bower,OLB,2,0.0,250.0,6-5,LSU,2/18/1995,4,26.0,0.0
11,nwe77,77,nwe,Trent Brown,OT,9,9.0,380.0,6-8,"Georgia Military,Florida",4/13/1993,6,28.0,5.0
12,nwe41,41,nwe,Myles Bryant,DB,12,2.0,180.0,5-8,Washington,1/2/1998,1,23.0,2.0
13,nwe72,72,nwe,Yodny Cajuste,OL,7,2.0,310.0,6-5,West Virginia,2/21/1996,Rook,25.0,2.0
14,nwe49,49,nwe,Joe Cardona,LS,17,0.0,245.0,6-3,Navy,4/16/1992,6,29.0,1.0
15,nwe58,58,nwe,Jamie Collins,OLB,10,2.0,255.0,6-3,Southern Miss,10/20/1989,8,32.0,2.0
16,nwe98,98,nwe,Carl Davis,DT,17,4.0,320.0,6-5,Iowa,3/2/1992,6,29.0,3.0
17,nwe22,22,nwe,Cody Davis,S,17,0.0,203.0,6-2,Texas Tech,6/6/1989,8,32.0,1.0
18,nwe30,30,nwe,Sean Davis,FS,2,0.0,202.0,6-1,Maryland,10/23/1993,5,28.0,0.0
19,nwe23,23,nwe,Kyle Dugger,S,15,13.0,220.0,6-2,Lenoir-Rhyne,3/22/1996,1,25.0,6.0
20,nwe63,63,nwe,Yasir Durant,T,7,1.0,330.0,6-7,Missouri,5/21/1998,1,23.0,1.0
21,nwe95,95,nwe,Daniel Ekuale,DL,7,0.0,300.0,6-3,Washington St.,1/13/1994,2,27.0,1.0
22,nwe65,65,nwe,James Ferentz,C,3,2.0,300.0,6-2,Iowa,6/5/1989,7,32.0,1.0
23,nwe06,6,nwe,Nick Folk,K,17,0.0,222.0,6-1,Arizona,11/5/1984,14,37.0,4.0
24,nwe92,92,nwe,Davon Godchaux,DT,17,16.0,311.0,6-3,LSU,11/11/1994,4,27.0,9.0
25,nwe93,93,nwe,Lawrence Guy,DT,17,17.0,315.0,6-4,Arizona St.,3/17/1990,10,31.0,10.0
26,nwe37,37,nwe,Damien Harris,RB,15,15.0,213.0,5-11,Alabama,2/11/1997,2,24.0,8.0
27,nwe01,1,nwe,N'Keal Harry,WR,12,4.0,225.0,6-4,Arizona St.,12/17/1997,2,24.0,2.0
28,nwe85,85,nwe,Hunter Henry,TE,17,10.0,250.0,6-5,Arkansas,12/7/1994,5,27.0,6.0
29,nwe75,75,nwe,Justin Herron,OL,16,4.0,305.0,6-5,Wake Forest,11/27/1995,1,26.0,3.0
30,nwe54,54,nwe,Dont'a Hightower,ILB,15,15.0,260.0,6-3,Alabama,3/12/1990,9,31.0,8.0
31,nwe05,5,nwe,Brian Hoyer,QB,5,0.0,216.0,6-2,Michigan St.,10/13/1985,12,36.0,1.0
32,nwe27,27,nwe,J.C. Jackson,DB,17,17.0,198.0,6-1,"Florida,Riverside CC,Maryland",11/17/1995,3,26.0,12.0
33,nwe47,47,nwe,Jakob Johnson,FB,17,6.0,255.0,6-3,Tennessee,12/15/1994,2,27.0,0.0
34,nwe31,31,nwe,Jonathan Jones,CB,6,1.0,190.0,5-10,Auburn,9/20/1993,5,28.0,1.0
35,nwe10,10,nwe,Mac Jones,QB,17,17.0,217.0,6-3,Alabama,9/5/1998,Rook,23.0,14.0
36,nwe09,9,nwe,Matt Judon,DE,17,16.0,275.0,6-3,Grand Valley St.,8/15/1992,5,29.0,14.0
37,nwe67,67,nwe,Ted Karras,OG,17,13.0,305.0,6-4,Illinois,3/15/1993,5,28.0,7.0
38,nwe36,36,nwe,Brandon King,DB,16,0.0,220.0,6-2,Auburn,6/8/1993,6,28.0,1.0
39,nwe83,83,nwe,Matt LaCosse,TE,1,0.0,255.0,6-6,Illinois,9/21/1992,6,29.0,0.0
40,nwe48,48,nwe,Harvey Langi,ILB,7,1.0,250.0,6-2,BYU,9/24/1992,4,29.0,1.0
41,nwe69,69,nwe,Shaq Mason,G,15,15.0,310.0,6-1,Georgia Tech,8/28/1993,6,28.0,7.0
42,nwe32,32,nwe,Devin McCourty,DB,17,17.0,195.0,5-10,Rutgers,8/13/1987,11,34.0,7.0
43,nwe16,16,nwe,Jakobi Meyers,WR,17,16.0,200.0,6-2,North Carolina St.,11/9/1996,2,25.0,9.0
44,nwe02,2,nwe,Jalen Mills,CB,16,16.0,191.0,6-0,LSU,4/6/1994,5,27.0,6.0
45,nwe43,43,nwe,Calvin Munson,OLB,6,0.0,243.0,6-0,San Diego St.,12/27/1994,4,27.0,1.0
46,nwe80,80,nwe,Gunner Olszewski,WR,16,0.0,190.0,6-0,Bemidji St.,11/26/1996,2,25.0,0.0
47,nwe71,71,nwe,Michael Onwenu,OL,16,8.0,350.0,6-3,Michigan,12/10/1997,1,24.0,5.0
48,nwe21,21,nwe,Adrian Phillips,DB,17,13.0,210.0,5-11,Texas,3/28/1992,7,29.0,6.0
49,nwe39,39,nwe,D'Angelo Ross,DB,3,1.0,190.0,5-9,New Mexico,10/29/1996,Rook,25.0,0.0
50,nwe68,68,nwe,William Sherman,T,1,0.0,310.0,6-4,Colorado,5/27/1999,Rook,22.0,0.0
51,nwe18,18,nwe,Matthew Slater,WR,17,0.0,205.0,6-0,UCLA,9/9/1985,13,36.0,0.0
52,nwe81,81,nwe,Jonnu Smith,TE,16,11.0,248.0,6-3,Florida International,8/22/1995,4,26.0,3.0
53,nwe38,38,nwe,Rhamondre Stevenson,RB,12,2.0,227.0,6-0,"Cerritos (CA),Oklahoma",2/23/1998,Rook,23.0,5.0
54,nwe48,48,nwe,Jahlani Tavai,LB,13,0.0,250.0,6-2,Hawaii,9/28/1996,2,25.0,2.0
55,nwe42,42,nwe,J.J. Taylor,RB,5,0.0,185.0,5-6,Arizona,1/4/1998,1,23.0,0.0
56,nwe55,55,nwe,Josh Uche,LB,12,0.0,245.0,6-3,Michigan,9/18/1998,1,23.0,2.0
57,nwe53,53,nwe,Kyle Van Noy,OLB,16,8.0,250.0,6-3,BYU,3/26/1991,7,30.0,7.0
58,nwe26,26,nwe,Shaun Wade,CB,3,0.0,191.0,6-1,Ohio St.,9/15/1998,Rook,23.0,0.0
59,nwe28,28,nwe,James White,RB,3,0.0,205.0,5-10,Wisconsin,2/3/1992,7,29.0,1.0
60,nwe17,17,nwe,Kristian Wilkerson,WR,3,1.0,214.0,6-1,SE Missouri St.,1/10/1997,1,24.0,0.0
61,nwe33,33,nwe,Joejuan Williams,CB,12,1.0,212.0,6-3,Vanderbilt,12/6/1997,2,24.0,1.0
62,nwe50,50,nwe,Chase Winovich,EDGE,13,0.0,250.0,6-3,Michigan,4/19/1995,2,26.0,1.0
63,nwe91,91,nwe,Deatrich Wise Jr.,DE,16,9.0,275.0,6-5,Arkansas,7/26/1994,4,27.0,6.0
64,nwe76,76,nwe,Isaiah Wynn,OT,16,15.0,310.0,6-2,Georgia,12/9/1995,3,26.0,9.0
0,rai24,24,rai,Johnathan Abram,S,14,14.0,205.0,6-0,Mississippi St.,10/25/1996,2,25.0,4.0
1,rai20,20,rai,Damon Arnette,CB,4,0.0,195.0,6-0,Ohio St.,9/2/1996,1,25.0,0.0
2,rai88,88,rai,Marcell Ateman,WR,1,0.0,215.0,6-4,Oklahoma St.,9/16/1994,3,27.0,0.0
3,rai31,31,rai,Peyton Barber,RB,10,1.0,225.0,5-11,Auburn,6/27/1994,5,27.0,2.0
